,address,ethBalance,ethUsdBalance,totalSherlockStake
11,0xdd4a19dc351ba42421db282196af38b433aa86ba,0.38008617928199534,718.811380534524,904.5
12,0xf977bf5f5ccb1bfd868bd95d563294494f0d5d89,0.3588036940508703,678.605426558411,903.6
13,0xe1d1c5f48f708aa038aa6a9976308cd1d19d951a,0.31954291193002726,604.3515093332605,904.5
14,0xfb28bb6cfcf19cb8784472226ccd13f2e5224000,0.04695197322509993,88.8002669606315,4500.0
15,0xeeec0e4927704ab3bbe5df7f4effa818b43665a3,3.628218805695359,6862.050227211632,3746.7
16,0x9497243478392b1f7f508874f606379f989c6eea,0.3408370478010552,644.9080032558106,992.7
17,0x05ac3d28434804ec02ed9472490fc42d7e9e646d,0.3114563484693772,589.0511627331637,904.5
18,0x61d9e931a72c9fb3eb9731dcc5a30f1f6c3ab63f,0.31721883632523773,600.231965529525,903.6
19,0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,0.9308745525157947,1760.5630411731224,1800.0
20,0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,0.1445196945737097,273.40958417927266,1350.0
21,0xd43ca531907f8c8dbb3272cc2ef321cc572e56e3,0.2902123255972325,549.1310561253154,1606.5
22,0x8b600c7ef1d97225860a7996b63c5b8b116182d5,0.5171113454793993,978.0126877051879,9000.0
23,0x40db5c12aa263660a6188a8e16fcdf9c5235e5bf,0.0905769447504008,171.30817560643302,89964.0
24,0x01ebce016681d076667bdb823ebe1f76830da6fa,0.27754709293529234,525.2578733800408,4500.0
25,0xb98cc80fd75333dc20a9d122d98b5638aaf4ffc3,0.21362382517968698,404.2830891525576,912933.9
26,0xc2ac36c669fbf04dd2e1a2ed9ce5ccc442977305,0.7857715711757218,1487.1434178914594,202.5
27,0x4953b5f3980f0fe8584f84c9a1ad93013ebe29c6,0.014153475124240747,26.780922560585857,867.6
28,0xb26d1fe1328172b38708d7f334dd385b6d6fb4aa,0.2778862232190289,525.866331095226,4500.0
29,0xee15f56c09dd300dc039de1901bccca32a23a253,0.073970840445557,139.9964729188567,1482126.3
30,0x605d50f68e737ebf7f6054d6f7860010fc80971f,2.531090151311124,4790.3159094699195,4427.1
31,0x49eb81cc817cd5a1e8df590f43d5a0a0f432251a,0.17547401681947153,332.0196514446267,267.3
32,0x641f2f8cd5fb6cb50a49c22247b065cd893a1fc7,0.12667426572093834,239.72724764890418,343.8
33,0x5a641c6fd5a473395355816ebc757b067ccaabe5,0.05201875888576,98.43769837746792,94.5
34,0xcd5561b1be55c1fa4bba4749919a03219497b6ef,0.08597306934972858,162.70145455228084,383.4
35,0xd8742073f4f44d0046916a9b62a955a36e0c0e5f,0.17579878465068496,332.6991999514213,901.8
36,0x111ce8d46cd445f5ab1ce3545d97b45071dfecc0,0.18255128262629092,345.4947319856919,13500.0
37,0x046f601cbcbfa162228897ac75c9b61daf5cee5f,0.026590658379020558,50.31431197161512,463.5
38,0x9cbddd3a8320583bfa7fa78c02a7f7226805f7ab,0.7544719426663635,1427.747614862973,3610.8
39,0xc134041a85edbb3bd9cae36a32486454c1c6e134,0.000450890167465432,0.8532961152233061,108.0
40,0x520cc7572527711b8c50bcefe1d881f8ddb5fe8c,0.06748954182262691,127.7205834222303,1.8
41,0x19fde20744903805ba05e1522980ffff3545c1ec,0.008831657336384068,16.713646559386756,90.9
42,0xcfaf3e19dca4b4cb0fb1399abb7ec074abe39114,0.003236110806210729,6.124274978537681,9.0
43,0xc0555149b5a5d96ac016d3425b7986504190c3a0,0.01179561578807925,22.32332083509786,90.9
44,0xa4bd35e96887170a2d484e894078a5cb1ab93a45,0.0162963443130229,30.83512789188628,118.8
45,0x1efb3038de631cfce0c0a231952c6b90d5d9cfe5,1.0293105948301788,1947.9805938220618,900.0
46,0x276651cf20ef719dd3fae29e75f63e1603507517,0.11188958545148232,211.68614450736845,657.9
47,0x8e1fd9d5eac794555594b9b9f700bc37da6aeab1,0.03950333841938216,74.76046299206493,1980.0
48,0x9b818ad72e4b3cd03bcbe4848a44b274618c4cbe,0.042180023528239054,79.78899790672284,1800.0
49,0xcb630c28658d8b4f0509d628d8d947e6f95ea20a,0.01873022392978686,35.43458683932797,270.0
50,0xc2a622b764878faf9ab9078ad31303b24fd4b707,0.018767671595004833,35.5168801099669,569.7
51,0x644be8a25be30a21e2dffeae4fc43937fbcf3efd,1.03822530233122,1964.810237902764,454.5
52,0x88888882bb6125af160999e91bca82b56e0b819b,0.053069033470981596,100.43208446316325,2250.0
53,0x0aa3dceb1e65b8f7d3a58bed68054b1c81585002,0.05211129337362536,98.62114382251974,920.7
54,0x987f05b5eeb8b30b02329d3888bebc3a7424e999,0.9577413395339542,1812.1902755991716,7200.0
55,0x7a86c44e1b41c6c37ff783e8f6b2f6c68ab251f4,1.0571912058457513,1999.8146007139987,539.1
56,0xde3258c1c45a557f4924d1e4e3d0a4e5341607ee,69.15815072113291,130758.69873146042,225000.0
57,0x1a918a8386f75f382e2a1b2e10b807c39728caf2,0.5676968326984057,1073.3557555195296,45.0
58,0x60c42ecb80c2069eb7ac1ee18a84244c8617e8ab,0.04584778209897203,86.68531857016839,330.3
59,0x78b8a76bea31733777556033e2a116df66c4c41c,0.273456078184729,517.3570234392525,1809.0
60,0xdd32231c664f6e3456e81ec6c27c6f429c7dc3b3,0.014928890694096052,28.229487280187048,88.2
61,0x7ba080516dbabe9fafc1f7f548f60d27e6932c48,0.0620035624463304,117.25245679975757,90.0
62,0x040528e6ebdcbc6e37e3c78350de0a59aedce622,0.0,0.0,233.1
63,0x72770a19522acd2025b74dc130502f81a73f875c,0.025824288684471938,48.83166395924168,2337.3
64,0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,1.490232035292314,2818.1181926598833,21482.1
65,0x8fa1f8787bf4c3fc37b4dd48f472aef08c279e42,0.010165083029263958,19.221460452526095,2574.9
66,0xc887b3406424838ae65456860278a5e6e40fcb08,0.05518084270364128,104.3431108935964,90.9
67,0x18bd2e8b69e48c5e6deae13682b1f78d1c260bf9,0.008196000778553049,15.498637472243814,1019.7
68,0x70f9e695823a748d0f492c86be093c220a8d487a,0.030310013495366543,57.31714482014299,13.5
69,0x3524ff8d740a4f1be13f2cdd2f2345e54dc0c6b0,0.05654890260648711,106.93001640568467,1836.9
70,0x60ee0c8bb493b79286a54997322904f74fba3736,1.5213302657390133,2876.881172420446,9.0
71,0x9c27c3aa042a608f67d19bda36b099a062185a65,0.0790269614277598,149.43682298143668,900.0
72,0xabc42ca4eab3c98543c1c15ca89280888ba6109d,0.1422849523105303,269.0764961639669,93.6
73,0xc88d7dc8dfa23d3769f7e8241f761d09a10d9831,0.6027583877256131,1139.834193940766,900.0
74,0x7df953d6be5fd9532a7e829cdfb72d2a9ab27000,0.041105330586773965,77.73141329950717,900.0
75,0x8dc4310f20d59ba458b76a62141697717f93fa41,0.2527409691771863,477.9407549431346,3222.0
76,0x89768ca7e116d7971519af950dbbdf6e80b9ded1,1.8828178192767282,3560.559121677835,1337.4
77,0xe45c950efb371c331ffef421b5c8787c74830479,0.023390398415958268,44.229606076687965,108.0
78,0xfc0591893b0bdb4322d25bdd43904aa9ab137140,0.006880712680439098,13.008193743750528,92.7
79,0x2d220b4783a291abb2db3618bc4d94c632e16206,0.021942728671247632,41.48338683485378,900.0
80,0x09d1e14bc93217b9f2d083509e94dee161ffd9ac,0.09274662787520689,175.39222050852499,94.5
81,0xde0634a1f956df8580f18c955b3e9ee957e552c6,0.1461667008716766,276.41730968543635,5040.9
